term_id,name,slug,main_category,original_path,new_path,confidence,reason,count
2620,Unităţi de ventilaţie,unitati-de-ventilatie,"Tablouri, dulapuri si distributie",Unităţi de ventilaţie,"Tablouri, dulapuri si distributie > Unităţi de ventilaţie",high,keyword in root: ventilatie,6
2621,Unităţi de tavan cu ventilatoare,unitati-de-tavan-cu-ventilatoare,"Tablouri, dulapuri si distributie",Unităţi de ventilaţie > Unităţi de tavan cu ventilatoare,"Tablouri, dulapuri si distributie > Unităţi de ventilaţie > Unităţi de tavan cu ventilatoare",high,keyword in root: ventilatie,6
1907,Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW,unitati-de-ventilatie-pentru-dulapuri-de-perete-pentru-cablare-structurata-dtw,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW",high,keyword in root: cablare structurata,1
1908,Termostat analogic,termostat-analogic-unitati-de-ventilatie-pentru-dulapuri-de-perete-pentru-cablare-structurata-dtw,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW > Termostat analogic,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW > Termostat analogic",high,keyword in root: cablare structurata,1
925,Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT,unitati-de-ventilatie-pentru-dulapuri-de-podea-pentru-cablare-structurata-dt,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT",high,keyword in root: cablare structurata,22
1084,Comutator ON,comutator-on,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Comutator ON,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Comutator ON",high,keyword in root: cablare structurata,7
1085,OFF,off-comutator-on,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Comutator ON > OFF,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Comutator ON > OFF",high,keyword in root: cablare structurata,7
1253,Termostat analogic,termostat-analogic,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Termostat analogic,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Termostat analogic",high,keyword in root: cablare structurata,9
926,Termostat digital,termostat-digital,"Retelistica, date si telecomunicatii",Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Termostat digital,"Retelistica, date si telecomunicatii > Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT > Termostat digital",high,keyword in root: cablare structurata,6
1166,"UPS-uri Seria GENIO Eco, 600 VA - 3000 VA",ups-uri-seria-genio-eco-600-va-3000-va,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA",high,keyword in root: ups,32
1244,"Seria GENIO Flex Plus Dual - Line Interactiv (VI), Sinus, 1100 - 3000 VA, 1fază",seria-genio-flex-plus-dual-line-interactiv-vi-sinus-1100-3000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Dual - Line Interactiv (VI), Sinus, 1100 - 3000 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Dual - Line Interactiv (VI), Sinus, 1100 - 3000 VA, 1fază",high,keyword in root: ups,10
1245,1fază,1faza-seria-genio-flex-plus-dual-line-interactiv-vi-sinus-1100-3000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Dual - Line Interactiv (VI), Sinus, 1100 - 3000 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Dual - Line Interactiv (VI), Sinus, 1100 - 3000 VA, 1fază > 1fază",high,keyword in root: ups,10
2455,"Seria GENIO Flex Plus Rack - Line interactiv (VI) Sinus, 800 - 1100 VA, 1fază",seria-genio-flex-plus-rack-line-interactiv-vi-sinus-800-1100-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Rack - Line interactiv (VI) Sinus, 800 - 1100 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Rack - Line interactiv (VI) Sinus, 800 - 1100 VA, 1fază",high,keyword in root: ups,2
2456,1fază,1faza-seria-genio-flex-plus-rack-line-interactiv-vi-sinus-800-1100-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Rack - Line interactiv (VI) Sinus, 800 - 1100 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Rack - Line interactiv (VI) Sinus, 800 - 1100 VA, 1fază > 1fază",high,keyword in root: ups,2
2612,"Seria GENIO Flex Plus Tower - Line interactiv (VI) Sinus, 800 - 2000 VA, 1fază",seria-genio-flex-plus-tower-line-interactiv-vi-sinus-800-2000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Tower - Line interactiv (VI) Sinus, 800 - 2000 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Tower - Line interactiv (VI) Sinus, 800 - 2000 VA, 1fază",high,keyword in root: ups,5
2613,1fază,1faza-seria-genio-flex-plus-tower-line-interactiv-vi-sinus-800-2000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Tower - Line interactiv (VI) Sinus, 800 - 2000 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Flex Plus Tower - Line interactiv (VI) Sinus, 800 - 2000 VA, 1fază > 1fază",high,keyword in root: ups,5
1167,"Seria GENIO iDialog - Offline (VFD), 400 - 1600 VA, 1fază",seria-genio-idialog-offline-vfd-400-1600-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog - Offline (VFD), 400 - 1600 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog - Offline (VFD), 400 - 1600 VA, 1fază",high,keyword in root: ups,6
1168,1fază,1faza-seria-genio-idialog-offline-vfd-400-1600-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog - Offline (VFD), 400 - 1600 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog - Offline (VFD), 400 - 1600 VA, 1fază > 1fază",high,keyword in root: ups,6
2218,"Seria GENIO iDialog Rack - Offline (VFD), 600 - 1200 VA, 1fază",seria-genio-idialog-rack-offline-vfd-600-1200-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog Rack - Offline (VFD), 600 - 1200 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog Rack - Offline (VFD), 600 - 1200 VA, 1fază",high,keyword in root: ups,2
2219,1fază,1faza-seria-genio-idialog-rack-offline-vfd-600-1200-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog Rack - Offline (VFD), 600 - 1200 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iDialog Rack - Offline (VFD), 600 - 1200 VA, 1fază > 1fază",high,keyword in root: ups,2
2746,"Seria GENIO iPlug - Offline (VFD), 600 - 800 VA, 1fază",seria-genio-iplug-offline-vfd-600-800-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iPlug - Offline (VFD), 600 - 800 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iPlug - Offline (VFD), 600 - 800 VA, 1fază",high,keyword in root: ups,2
2747,1fază,1faza-seria-genio-iplug-offline-vfd-600-800-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iPlug - Offline (VFD), 600 - 800 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO iPlug - Offline (VFD), 600 - 800 VA, 1fază > 1fază",high,keyword in root: ups,2
2518,"Seria GENIO Net Power - Line interactiv (VI), 600 - 2000 VA, 1fază",seria-genio-net-power-line-interactiv-vi-600-2000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Net Power - Line interactiv (VI), 600 - 2000 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Net Power - Line interactiv (VI), 600 - 2000 VA, 1fază",high,keyword in root: ups,5
2519,1fază,1faza-seria-genio-net-power-line-interactiv-vi-600-2000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Net Power - Line interactiv (VI), 600 - 2000 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Eco, 600 VA - 3000 VA > Seria GENIO Net Power - Line interactiv (VI), 600 - 2000 VA, 1fază > 1fază",high,keyword in root: ups,5
142,"UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA",ups-uri-seria-genio-online-07-kva-20-kva,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA",high,keyword in root: ups,85
229,GENIO Dual Power - Online (VFI) - 4 până la 10 kVA 1fază,genio-dual-power-online-vfi-4-pana-la-10-kva-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Power - Online (VFI) - 4 până la 10 kVA 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Power - Online (VFI) - 4 până la 10 kVA 1fază",high,keyword in root: ups,35
230,1fază,1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Power - Online (VFI) - 4 până la 10 kVA 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Power - Online (VFI) - 4 până la 10 kVA 1fază > 1fază",high,keyword in root: ups,35
143,GENIO Dual Pro - Online (VFI) - 1000 bis 3000VA 1,genio-dual-pro-online-vfi-1000-bis-3000va-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Pro - Online (VFI) - 1000 bis 3000VA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Pro - Online (VFI) - 1000 bis 3000VA 1",high,keyword in root: ups,12
144,1 phasig,1-phasig,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Pro - Online (VFI) - 1000 bis 3000VA 1 > 1 phasig","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Dual Pro - Online (VFI) - 1000 bis 3000VA 1 > 1 phasig",high,keyword in root: ups,12
1655,GENIO Sentinel Rack - Online (VFI) - 1.5 up to 3kVA 1,genio-sentinel-rack-online-vfi-1-5-up-to-3kva-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Rack - Online (VFI) - 1.5 up to 3kVA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Rack - Online (VFI) - 1.5 up to 3kVA 1",high,keyword in root: ups,3
1656,1 phase,1-phase-genio-sentinel-rack-online-vfi-1-5-up-to-3kva-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Rack - Online (VFI) - 1.5 up to 3kVA 1 > 1 phase","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Rack - Online (VFI) - 1.5 up to 3kVA 1 > 1 phase",high,keyword in root: ups,3
433,GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1,genio-sentinel-tower-online-vfi-5-bis-6kva-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1",high,keyword in root: ups,12
434,"1 phase, 8-10kVA 1",1-phase-8-10kva-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1",high,keyword in root: ups,12
435,1 and 3,1-and-3,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1 > 1 and 3","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1 > 1 and 3",high,keyword in root: ups,12
436,1 phase,1-phase,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1 > 1 and 3 > 1 phase","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Sentinel Tower - Online (VFI) - 5 bis 6kVA 1 > 1 phase, 8-10kVA 1 > 1 and 3 > 1 phase",high,keyword in root: ups,12
1493,GENIO Tower Plus -Online (VFI) - 700 up to 3000VA 1,genio-tower-plus-online-vfi-700-up-to-3000va-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Plus -Online (VFI) - 700 up to 3000VA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Plus -Online (VFI) - 700 up to 3000VA 1",high,keyword in root: ups,6
1494,1 phase,1-phase-genio-tower-plus-online-vfi-700-up-to-3000va-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Plus -Online (VFI) - 700 up to 3000VA 1 > 1 phase","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Plus -Online (VFI) - 700 up to 3000VA 1 > 1 phase",high,keyword in root: ups,6
953,GENIO Tower Pro - Online (VFI) - 700 bis 3000VA 1,genio-tower-pro-online-vfi-700-bis-3000va-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Pro - Online (VFI) - 700 bis 3000VA 1","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Pro - Online (VFI) - 700 bis 3000VA 1",high,keyword in root: ups,15
954,1 phasig,1-phasig-genio-tower-pro-online-vfi-700-bis-3000va-1,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Pro - Online (VFI) - 700 bis 3000VA 1 > 1 phasig","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > GENIO Tower Pro - Online (VFI) - 700 bis 3000VA 1 > 1 phasig",high,keyword in root: ups,15
2318,"Seria GENIO Dual Midi - Online (VFI), 1000 - 3000 VA, 1fază",seria-genio-dual-midi-online-vfi-1000-3000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > Seria GENIO Dual Midi - Online (VFI), 1000 - 3000 VA, 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > Seria GENIO Dual Midi - Online (VFI), 1000 - 3000 VA, 1fază",high,keyword in root: ups,2
2319,1fază,1faza-seria-genio-dual-midi-online-vfi-1000-3000-va-1faza,"Energie, UPS si fotovoltaice","UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > Seria GENIO Dual Midi - Online (VFI), 1000 - 3000 VA, 1fază > 1fază","Energie, UPS si fotovoltaice > UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA > Seria GENIO Dual Midi - Online (VFI), 1000 - 3000 VA, 1fază > 1fază",high,keyword in root: ups,2
103,"Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss,"Tablouri, dulapuri si distributie","Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS","Tablouri, dulapuri si distributie > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",high,keyword in root: dulapuri,41
104,"Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss-usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss,"Tablouri, dulapuri si distributie","Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS","Tablouri, dulapuri si distributie > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",high,keyword in root: dulapuri,41
174,Uși pentru dulapuri de podea pentru cablare structurată DT,usi-pentru-dulapuri-de-podea-pentru-cablare-structurata-dt,"Retelistica, date si telecomunicatii",Uși pentru dulapuri de podea pentru cablare structurată DT,"Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT",high,keyword in root: cablare structurata,54
679,"Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, gri deschis RAL7035",usa-de-metal-dubla-perforata-80-pentru-dulapuri-dt-w800-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, gri deschis RAL7035",high,keyword in root: cablare structurata,5
676,"Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, neagră RAL9005",usa-de-metal-dubla-perforata-80-pentru-dulapuri-dt-w800-neagra-ral9005,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, neagră RAL9005","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal dublă perforată 80% pentru dulapuri DT, W=800, neagră RAL9005",high,keyword in root: cablare structurata,2
895,"Ușă de metal perforată 80% pentru dulapuri DT, W=600, gri deschis RAL7035",usa-de-metal-perforata-80-pentru-dulapuri-dt-w600-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal perforată 80% pentru dulapuri DT, W=600, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal perforată 80% pentru dulapuri DT, W=600, gri deschis RAL7035",high,keyword in root: cablare structurata,8
873,"Ușă de metal perforată 80% pentru dulapuri DT, W=600, neagră RAL9005",usa-de-metal-perforata-80-pentru-dulapuri-dt-w600-neagra-ral9005,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal perforată 80% pentru dulapuri DT, W=600, neagră RAL9005","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă de metal perforată 80% pentru dulapuri DT, W=600, neagră RAL9005",high,keyword in root: cablare structurata,1
1230,"Ușă dublă de metal pentru dulapuri DT, W=800, gri deschis RAL7035",usa-dubla-de-metal-pentru-dulapuri-dt-w800-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă dublă de metal pentru dulapuri DT, W=800, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă dublă de metal pentru dulapuri DT, W=800, gri deschis RAL7035",high,keyword in root: cablare structurata,5
713,"Ușă perforată 80% de metal pentru dulapuri DT, W=800, gri deschis RAL7035",usa-perforata-80-de-metal-pentru-dulapuri-dt-w800-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă perforată 80% de metal pentru dulapuri DT, W=800, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă perforată 80% de metal pentru dulapuri DT, W=800, gri deschis RAL7035",high,keyword in root: cablare structurata,5
677,"Ușă perforată 80% de metal pentru dulapuri DT, W=800, neagră RAL9005",usa-perforata-80-de-metal-pentru-dulapuri-dt-w800-neagra-ral9005,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă perforată 80% de metal pentru dulapuri DT, W=800, neagră RAL9005","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă perforată 80% de metal pentru dulapuri DT, W=800, neagră RAL9005",high,keyword in root: cablare structurata,2
555,"Ușă plină de metal pentru dulapuri DT, W=600, gri deschis RAL7035",usa-plina-de-metal-pentru-dulapuri-dt-w600-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de metal pentru dulapuri DT, W=600, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de metal pentru dulapuri DT, W=600, gri deschis RAL7035",high,keyword in root: cablare structurata,8
175,"Ușă plină de metal pentru dulapuri DT, W=800, gri deschis RAL7035",usa-plina-de-metal-pentru-dulapuri-dt-w800-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de metal pentru dulapuri DT, W=800, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de metal pentru dulapuri DT, W=800, gri deschis RAL7035",high,keyword in root: cablare structurata,5
380,"Ușă plină de sticlă pentru dulapuri DT, W=600, gri deschis RAL7035",usa-plina-de-sticla-pentru-dulapuri-dt-w600-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de sticlă pentru dulapuri DT, W=600, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de sticlă pentru dulapuri DT, W=600, gri deschis RAL7035",high,keyword in root: cablare structurata,8
995,"Ușă plină de sticlă pentru dulapuri DT, W=800, gri deschis RAL7035",usa-plina-de-sticla-pentru-dulapuri-dt-w800-gri-deschis-ral7035,"Retelistica, date si telecomunicatii","Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de sticlă pentru dulapuri DT, W=800, gri deschis RAL7035","Retelistica, date si telecomunicatii > Uși pentru dulapuri de podea pentru cablare structurată DT > Ușă plină de sticlă pentru dulapuri DT, W=800, gri deschis RAL7035",high,keyword in root: cablare structurata,5
235,Video surveillance CCTV,video-surveillance-cctv,"Securitate, detectie si control acces",Video surveillance CCTV,"Securitate, detectie si control acces > Video surveillance CCTV",high,keyword in root: video surveillance,38
1270,Accessories for installation AHD cameras,accessories-for-installation-ahd-cameras,"Securitate, detectie si control acces",Video surveillance CCTV > Accessories for installation AHD cameras,"Securitate, detectie si control acces > Video surveillance CCTV > Accessories for installation AHD cameras",high,keyword in root: video surveillance,3
1741,Accessories for installation IP cameras,accessories-for-installation-ip-cameras,"Securitate, detectie si control acces",Video surveillance CCTV > Accessories for installation IP cameras,"Securitate, detectie si control acces > Video surveillance CCTV > Accessories for installation IP cameras",high,keyword in root: video surveillance,1
1328,IP Kameras - ADVANCED Serie,ip-kameras-advanced-serie,"Securitate, detectie si control acces",Video surveillance CCTV > IP Kameras - ADVANCED Serie,"Securitate, detectie si control acces > Video surveillance CCTV > IP Kameras - ADVANCED Serie",high,keyword in root: video surveillance,5
236,IP Kameras - NEXT Serie,ip-kameras-next-serie,"Securitate, detectie si control acces",Video surveillance CCTV > IP Kameras - NEXT Serie,"Securitate, detectie si control acces > Video surveillance CCTV > IP Kameras - NEXT Serie",high,keyword in root: video surveillance,17
1204,IP Video Recorder NVR - NEXT Serie,ip-video-recorder-nvr-next-serie,"Securitate, detectie si control acces",Video surveillance CCTV > IP Video Recorder NVR - NEXT Serie,"Securitate, detectie si control acces > Video surveillance CCTV > IP Video Recorder NVR - NEXT Serie",high,keyword in root: video surveillance,4
1024,IP Video Recorder NVR 8MP - ADVANCED Serie,ip-video-recorder-nvr-8mp-advanced-serie,"Securitate, detectie si control acces",Video surveillance CCTV > IP Video Recorder NVR 8MP - ADVANCED Serie,"Securitate, detectie si control acces > Video surveillance CCTV > IP Video Recorder NVR 8MP - ADVANCED Serie",high,keyword in root: video surveillance,5
1582,Koax Kameras AHD - NEXT Serie,koax-kameras-ahd-next-serie,"Securitate, detectie si control acces",Video surveillance CCTV > Koax Kameras AHD - NEXT Serie,"Securitate, detectie si control acces > Video surveillance CCTV > Koax Kameras AHD - NEXT Serie",high,keyword in root: video surveillance,3
116,Wallboxes PUBLIC Wall 2,wallboxes-public-wall-2,"Energie, UPS si fotovoltaice",Wallboxes PUBLIC Wall 2,"Energie, UPS si fotovoltaice > Wallboxes PUBLIC Wall 2",high,keyword in root: wallbox,1
190,Încuietori și inserturi,incuietori-si-inserturi,"Tablouri, dulapuri si distributie",Încuietori și inserturi,"Tablouri, dulapuri si distributie > Încuietori și inserturi",high,keyword in root: incuietori,1
