term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
2952,1113,module,"Retelistica, date si telecomunicatii > Module","Retelistica, date si telecomunicatii > Module > Module TOOLLESS LINE RJ45 neecranate Cat.5e în Schrack Format A (SFA)",Module TOOLLESS LINE RJ45 neecranate Cat.5e în Schrack Format A (SFA),module-toolless-line-rj45-neecranate-cat-5e-in-schrack-format-a-sfa,,default,,,,1
2198,1113,module,"Retelistica, date si telecomunicatii > Module","Retelistica, date si telecomunicatii > Module > Module TOOLLESS LINE RJ45 neecranate Cat.6 în Schrack Format A (SFA)",Module TOOLLESS LINE RJ45 neecranate Cat.6 în Schrack Format A (SFA),module-toolless-line-rj45-neecranate-cat-6-in-schrack-format-a-sfa,,default,,,,2
1932,1113,module,"Retelistica, date si telecomunicatii > Module","Retelistica, date si telecomunicatii > Module > Module TOOLLESS LINE RJ45 neecranate Cat.6A în Schrack Format A (SFA)",Module TOOLLESS LINE RJ45 neecranate Cat.6A în Schrack Format A (SFA),module-toolless-line-rj45-neecranate-cat-6a-in-schrack-format-a-sfa,,default,,,,2
256,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE",Module Multipriză IT METER LINE,module-multipriza-it-meter-line,,default,,,0,132
2569,256,module-multipriza-it-meter-line,"Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE > Module Multipriză cu contorizare IT METER LINE",Module Multipriză cu contorizare IT METER LINE,module-multipriza-cu-contorizare-it-meter-line,,default,,,0,2
2408,256,module-multipriza-it-meter-line,"Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE > Module Multipriză cu monitorizare IT METER LINE",Module Multipriză cu monitorizare IT METER LINE,module-multipriza-cu-monitorizare-it-meter-line,,default,,,,4
785,256,module-multipriza-it-meter-line,"Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE > Module Multipriză pasive IT METER LINE",Module Multipriză pasive IT METER LINE,module-multipriza-pasive-it-meter-line,,default,,,0,26
257,256,module-multipriza-it-meter-line,"Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE > PDU - Unități de distribuție a puterii",PDU - Unități de distribuție a puterii,pdu-unitati-de-distributie-a-puterii,,default,,,0,95
625,256,module-multipriza-it-meter-line,"Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE","Retelistica, date si telecomunicatii > Module Multipriză IT METER LINE > Placă multiprize - Pasivă ECO",Placă multiprize - Pasivă ECO,placa-multiprize-pasiva-eco,,default,,,0,5
1400,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Module suport 19"" cu plastron şi şină pentru aparataj modular","Module suport 19"" cu plastron şi şină pentru aparataj modular",module-suport-19-cu-plastron-si-sina-pentru-aparataj-modular,,default,,,0,4
1401,1400,module-suport-19-cu-plastron-si-sina-pentru-aparataj-modular,"Retelistica, date si telecomunicatii > Module suport 19"" cu plastron şi şină pentru aparataj modular","Retelistica, date si telecomunicatii > Module suport 19"" cu plastron şi şină pentru aparataj modular > Modul suport 19"" cu plastron şi şină pentru aparate modulare","Modul suport 19"" cu plastron şi şină pentru aparate modulare",modul-suport-19-cu-plastron-si-sina-pentru-aparate-modulare,,default,,,0,4
888,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Multiswitchuri",Multiswitchuri,multiswitchuri,,default,,,0,72
3166,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Amplificator semnal principal pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria A","Amplificator semnal principal pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria A",amplificator-semnal-principal-pentru-1-sistem-satelit-1xlnb-quattroterestru-seria-a,,default,,,0,1
2832,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Amplificator semnal principal pentru 2 sisteme satelit (2xLNB Quattro)+terestru, Seria A","Amplificator semnal principal pentru 2 sisteme satelit (2xLNB Quattro)+terestru, Seria A",amplificator-semnal-principal-pentru-2-sisteme-satelit-2xlnb-quattroterestru-seria-a,,default,,,,2
909,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Amplificator semnal principal pentru 3 sisteme satelit (3xLNB Quattro)+terestru, Cascadabil, Seria A Basic","Amplificator semnal principal pentru 3 sisteme satelit (3xLNB Quattro)+terestru, Cascadabil, Seria A Basic",amplificator-semnal-principal-pentru-3-sisteme-satelit-3xlnb-quattroterestru-cascadabil-seria-a-basic,,default,,,0,2
1966,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Amplificator semnal principal pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Seria A","Amplificator semnal principal pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Seria A",amplificator-semnal-principal-pentru-4-sisteme-satelit-4xlnb-quattroterestru-seria-a,,default,,,,1
2533,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Cuple şi rezistor de capăt pentru multiswitchuri şi unităţi cascadare",Cuple şi rezistor de capăt pentru multiswitchuri şi unităţi cascadare,cuple-si-rezistor-de-capat-pentru-multiswitchuri-si-unitati-cascadare,,default,,,0,3
889,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitches for 1 satellite systems (1x LNB Quattro) + Terrestrical, Series 5","Multiswitches for 1 satellite systems (1x LNB Quattro) + Terrestrical, Series 5",multiswitches-for-1-satellite-systems-1x-lnb-quattro-terrestrical-series-5,,default,,,0,2
2112,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Cascadabile, Seria A","Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Cascadabile, Seria A",multiswitchuri-pentru-1-sistem-satelit-1xlnb-quattroterestru-cascadabile-seria-a,,default,,,,5
2460,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria A","Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria A",multiswitchuri-pentru-1-sistem-satelit-1xlnb-quattroterestru-seria-a,,default,,,,4
2829,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria S","Multiswitchuri pentru 1 sistem satelit (1xLNB Quattro)+terestru, Seria S",multiswitchuri-pentru-1-sistem-satelit-1xlnb-quattroterestru-seria-s,,default,,,,1
2482,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 2 sisteme satelit (2xLNB Quattro)+terestru, Cascadabile, Seria A","Multiswitchuri pentru 2 sisteme satelit (2xLNB Quattro)+terestru, Cascadabile, Seria A",multiswitchuri-pentru-2-sisteme-satelit-2xlnb-quattroterestru-cascadabile-seria-a,,default,,,0,5
3007,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Cascadabile, Seria A","Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Cascadabile, Seria A",multiswitchuri-pentru-4-sisteme-satelit-4xlnb-quattroterestru-cascadabile-seria-a,,default,,,,1
1809,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Cascadabile, Seria A Basic","Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Cascadabile, Seria A Basic",multiswitchuri-pentru-4-sisteme-satelit-4xlnb-quattroterestru-cascadabile-seria-a-basic,,default,,,0,2
2999,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Seria A","Multiswitchuri pentru 4 sisteme satelit (4xLNB Quattro)+terestru, Seria A",multiswitchuri-pentru-4-sisteme-satelit-4xlnb-quattroterestru-seria-a,,default,,,,1
2037,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Surse de alimentare, Seria A Basic","Surse de alimentare, Seria A Basic",surse-de-alimentare-seria-a-basic,,default,,,0,3
1659,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Unghiuri de împământare, Seria A","Unghiuri de împământare, Seria A",unghiuri-de-impamantare-seria-a,,default,,,0,16
1716,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Unghiuri de împământare, Seria A Basic","Unghiuri de împământare, Seria A Basic",unghiuri-de-impamantare-seria-a-basic,,default,,,0,5
2919,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Unitate cascadare pasivă pentru 1 sistem satelit cu multiswitch, Seria A","Unitate cascadare pasivă pentru 1 sistem satelit cu multiswitch, Seria A",unitate-cascadare-pasiva-pentru-1-sistem-satelit-cu-multiswitch-seria-a,,default,,,,4
2547,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Unitate cascadare pasivă pentru 2 sisteme satelit cu multiswitch, Seria A","Unitate cascadare pasivă pentru 2 sisteme satelit cu multiswitch, Seria A",unitate-cascadare-pasiva-pentru-2-sisteme-satelit-cu-multiswitch-seria-a,,default,,,0,3
2669,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Unitate cascadare pasivă pentru 4 sisteme satelit cu multiswitch, Seria A","Unitate cascadare pasivă pentru 4 sisteme satelit cu multiswitch, Seria A",unitate-cascadare-pasiva-pentru-4-sisteme-satelit-cu-multiswitch-seria-a,,default,,,,1
2555,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Împământare cu protecţie la supratensiune, Seria A","Împământare cu protecţie la supratensiune, Seria A",impamantare-cu-protectie-la-supratensiune-seria-a,,default,,,0,6
1149,888,multiswitchuri,"Retelistica, date si telecomunicatii > Multiswitchuri","Retelistica, date si telecomunicatii > Multiswitchuri > Împământare cu protecţie la supratensiune, Seria A Basic","Împământare cu protecţie la supratensiune, Seria A Basic",impamantare-cu-protectie-la-supratensiune-seria-a-basic,,default,,,0,4
1883,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Notebooks",Notebooks,notebooks,,default,,,0,0
2033,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N","Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N",outdoor-cables-12-24-fibres-with-steel-tape-armour-pe-85mm-3000n,,default,,,0,0
2034,2033,outdoor-cables-12-24-fibres-with-steel-tape-armour-pe-85mm-3000n,"Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N","Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N > Category OS2",Category OS2,category-os2,,default,,,0,0
2035,2034,category-os2,"Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N > Category OS2","Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N > Category OS2 > Fiber 9",Fiber 9,fiber-9,,default,,,0,0
2036,2035,fiber-9,"Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N > Category OS2 > Fiber 9","Retelistica, date si telecomunicatii > Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N > Category OS2 > Fiber 9 > 125µm",125µm,125%c2%b5m-fiber-9,,default,,,0,0
383,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchcabluri",Patchcabluri,patchcabluri,,default,,,0,50
494,383,patchcabluri,"Retelistica, date si telecomunicatii > Patchcabluri","Retelistica, date si telecomunicatii > Patchcabluri > Patchcabluri cu LED RJ45 ecranate Cat.6a 10GB (Patchcabluri de sistem Clasa Ea)",Patchcabluri cu LED RJ45 ecranate Cat.6a 10GB (Patchcabluri de sistem Clasa Ea),patchcabluri-cu-led-rj45-ecranate-cat-6a-10gb-patchcabluri-de-sistem-clasa-ea,,default,,,0,6
384,383,patchcabluri,"Retelistica, date si telecomunicatii > Patchcabluri","Retelistica, date si telecomunicatii > Patchcabluri > Patchcabluri RJ45 ecranate Cat.6a 10GB CLASSIC",Patchcabluri RJ45 ecranate Cat.6a 10GB CLASSIC,patchcabluri-rj45-ecranate-cat-6a-10gb-classic,,default,,,0,37
1154,383,patchcabluri,"Retelistica, date si telecomunicatii > Patchcabluri","Retelistica, date si telecomunicatii > Patchcabluri > Patchcorduri SLIM U",Patchcorduri SLIM U,patchcorduri-slim-u,,default,,,0,7
1155,1154,patchcorduri-slim-u,"Retelistica, date si telecomunicatii > Patchcabluri > Patchcorduri SLIM U","Retelistica, date si telecomunicatii > Patchcabluri > Patchcorduri SLIM U > FTP Cat.6a, 10GB, AWG32, LS0H","FTP Cat.6a, 10GB, AWG32, LS0H",ftp-cat-6a-10gb-awg32-ls0h,,default,,,0,7
1343,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchcabluri coaxiale",Patchcabluri coaxiale,patchcabluri-coaxiale,,default,,,0,21
3096,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Cablu coaxial trecere de fereastră",Cablu coaxial trecere de fereastră,cablu-coaxial-trecere-de-fereastra,,default,,,0,1
1344,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Patchcabluri coaxiale 2xF-conector prin înșurubare, Seria A","Patchcabluri coaxiale 2xF-conector prin înșurubare, Seria A",patchcabluri-coaxiale-2xf-conector-prin-insurubare-seria-a,,default,,,0,4
2894,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Patchcabluri coaxiale 2xF-Quick drepte, Seria A","Patchcabluri coaxiale 2xF-Quick drepte, Seria A",patchcabluri-coaxiale-2xf-quick-drepte-seria-a,,default,,,,4
2541,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Patchcabluri coaxiale 2xF-Quick drepte, Seria S","Patchcabluri coaxiale 2xF-Quick drepte, Seria S",patchcabluri-coaxiale-2xf-quick-drepte-seria-s,,default,,,0,5
2649,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Patchcabluri coaxiale 2xIEC 90°, Seria A","Patchcabluri coaxiale 2xIEC 90°, Seria A",patchcabluri-coaxiale-2xiec-90-seria-a,,default,,,,4
2138,1343,patchcabluri-coaxiale,"Retelistica, date si telecomunicatii > Patchcabluri coaxiale","Retelistica, date si telecomunicatii > Patchcabluri coaxiale > Patchcabluri coaxiale 2xIEC drepte, Seria A","Patchcabluri coaxiale 2xIEC drepte, Seria A",patchcabluri-coaxiale-2xiec-drepte-seria-a,,default,,,,3
426,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchcabluri cupru",Patchcabluri cupru,patchcabluri-cupru,,default,,,0,283
2211,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri cu extragere prin împingere şi tragere, RJ45 ecranate Cat.6a","Patchcabluri cu extragere prin împingere şi tragere, RJ45 ecranate Cat.6a",patchcabluri-cu-extragere-prin-impingere-si-tragere-rj45-ecranate-cat-6a,,default,,,0,7
2178,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri cu LED RJ45 ecranate Cat.6a 10GB (Patchcabluri de sistem Clasa Ea)",Patchcabluri cu LED RJ45 ecranate Cat.6a 10GB (Patchcabluri de sistem Clasa Ea),patchcabluri-cu-led-rj45-ecranate-cat-6a-10gb-patchcabluri-de-sistem-clasa-ea-patchcabluri-cupru,,default,,,,47
2253,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri cu LED RJ45 neecranate Cat.6 (Patchcabluri de sistem Clasa E)",Patchcabluri cu LED RJ45 neecranate Cat.6 (Patchcabluri de sistem Clasa E),patchcabluri-cu-led-rj45-neecranate-cat-6-patchcabluri-de-sistem-clasa-e,,default,,,0,10
2197,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 ecranate Cat.5e (Patchcabluri de sistem Clasa D)",Patchcabluri RJ45 ecranate Cat.5e (Patchcabluri de sistem Clasa D),patchcabluri-rj45-ecranate-cat-5e-patchcabluri-de-sistem-clasa-d,,default,,,,37
2105,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 ecranate Cat.6 (Patchcabluri de sistem Clasa E)",Patchcabluri RJ45 ecranate Cat.6 (Patchcabluri de sistem Clasa E),patchcabluri-rj45-ecranate-cat-6-patchcabluri-de-sistem-clasa-e,,default,,,,33
427,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 ecranate Cat.6a",Patchcabluri RJ45 ecranate Cat.6a,patchcabluri-rj45-ecranate-cat-6a,,default,,,0,68
2389,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 neecranate Cat.5e (Patchcabluri de sistem Clasa D)",Patchcabluri RJ45 neecranate Cat.5e (Patchcabluri de sistem Clasa D),patchcabluri-rj45-neecranate-cat-5e-patchcabluri-de-sistem-clasa-d,,default,,,,33
2119,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 neecranate Cat.6",Patchcabluri RJ45 neecranate Cat.6,patchcabluri-rj45-neecranate-cat-6,,default,,,,29
2111,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcabluri RJ45 neecranate Cat.6a",Patchcabluri RJ45 neecranate Cat.6a,patchcabluri-rj45-neecranate-cat-6a,,default,,,,11
1091,426,patchcabluri-cupru,"Retelistica, date si telecomunicatii > Patchcabluri cupru","Retelistica, date si telecomunicatii > Patchcabluri cupru > Patchcords RJ45 Shielded Cat.6a 10GB OUTDOOR PE",Patchcords RJ45 Shielded Cat.6a 10GB OUTDOOR PE,patchcords-rj45-shielded-cat-6a-10gb-outdoor-pe,,default,,,0,8
955,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchcabluri de cupru",Patchcabluri de cupru,patchcabluri-de-cupru,,default,,,0,101
1548,955,patchcabluri-de-cupru,"Retelistica, date si telecomunicatii > Patchcabluri de cupru","Retelistica, date si telecomunicatii > Patchcabluri de cupru > Accessories",Accessories,accessories-patchcabluri-de-cupru,,default,,,0,10
2277,955,patchcabluri-de-cupru,"Retelistica, date si telecomunicatii > Patchcabluri de cupru","Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® LED Patchcords RJ45",DualBoot® LED Patchcords RJ45,dualboot-led-patchcords-rj45,,default,,,0,24
2278,2277,dualboot-led-patchcords-rj45,"Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® LED Patchcords RJ45","Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® LED Patchcords RJ45 > RJ45",RJ45,rj45-dualboot-led-patchcords-rj45,,default,,,0,24
975,955,patchcabluri-de-cupru,"Retelistica, date si telecomunicatii > Patchcabluri de cupru","Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® PushPull Patchcords RJ45",DualBoot® PushPull Patchcords RJ45,dualboot-pushpull-patchcords-rj45,,default,,,0,55
976,975,dualboot-pushpull-patchcords-rj45,"Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® PushPull Patchcords RJ45","Retelistica, date si telecomunicatii > Patchcabluri de cupru > DualBoot® PushPull Patchcords RJ45 > RJ45",RJ45,rj45,,default,,,0,55
1981,955,patchcabluri-de-cupru,"Retelistica, date si telecomunicatii > Patchcabluri de cupru","Retelistica, date si telecomunicatii > Patchcabluri de cupru > Feldkonfektionierbare RJ45 Stecker",Feldkonfektionierbare RJ45 Stecker,feldkonfektionierbare-rj45-stecker,,default,,,0,2
956,955,patchcabluri-de-cupru,"Retelistica, date si telecomunicatii > Patchcabluri de cupru","Retelistica, date si telecomunicatii > Patchcabluri de cupru > Special-Patchcords",Special-Patchcords,special-patchcords,,default,,,0,10
295,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchcabluri de fibră optică",Patchcabluri de fibră optică,patchcabluri-de-fibra-optica,,default,,,0,185
299,295,patchcabluri-de-fibra-optica,"Retelistica, date si telecomunicatii > Patchcabluri de fibră optică","Retelistica, date si telecomunicatii > Patchcabluri de fibră optică > Multimode LED Patchcords",Multimode LED Patchcords,multimode-led-patchcords,,default,,,0,53
296,295,patchcabluri-de-fibra-optica,"Retelistica, date si telecomunicatii > Patchcabluri de fibră optică","Retelistica, date si telecomunicatii > Patchcabluri de fibră optică > Multimode Patchcords",Multimode Patchcords,multimode-patchcords,,default,,,0,55
830,295,patchcabluri-de-fibra-optica,"Retelistica, date si telecomunicatii > Patchcabluri de fibră optică","Retelistica, date si telecomunicatii > Patchcabluri de fibră optică > Singlemode LED Patchcords",Singlemode LED Patchcords,singlemode-led-patchcords,,default,,,0,29
355,295,patchcabluri-de-fibra-optica,"Retelistica, date si telecomunicatii > Patchcabluri de fibră optică","Retelistica, date si telecomunicatii > Patchcabluri de fibră optică > Singlemode Patchcords",Singlemode Patchcords,singlemode-patchcords,,default,,,0,48
594,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Patchpanel-uri",Patchpanel-uri,patchpanel-uri,,default,,,0,21
2217,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel 10"" gol pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)","Patchpanel 10"" gol pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",patchpanel-10-gol-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,0,1
2660,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel 19"" RJ45 ecranat Cat.5e","Patchpanel 19"" RJ45 ecranat Cat.5e",patchpanel-19-rj45-ecranat-cat-5e,,default,,,,1
3061,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel 19"" RJ45 ecranat Cat.6","Patchpanel 19"" RJ45 ecranat Cat.6",patchpanel-19-rj45-ecranat-cat-6,,default,,,,1
3144,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel 19"" RJ45 neecranat Cat.5e","Patchpanel 19"" RJ45 neecranat Cat.5e",patchpanel-19-rj45-neecranat-cat-5e,,default,,,,1
3133,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel 19"" RJ45 neecranat Cat.6","Patchpanel 19"" RJ45 neecranat Cat.6",patchpanel-19-rj45-neecranat-cat-6,,default,,,,1
3063,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel DE-EMBEDDED LINE 10"" RJ45 ecranat Cat.6","Patchpanel DE-EMBEDDED LINE 10"" RJ45 ecranat Cat.6",patchpanel-de-embedded-line-10-rj45-ecranat-cat-6,,default,,,,1
1681,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel DE-EMBEDDED LINE 19"" RJ45 ecranat Cat.6","Patchpanel DE-EMBEDDED LINE 19"" RJ45 ecranat Cat.6",patchpanel-de-embedded-line-19-rj45-ecranat-cat-6,,default,,,0,1
2003,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel Desktop DE-EMBEDDED LINE RJ45 ecranat Cat.6",Patchpanel Desktop DE-EMBEDDED LINE RJ45 ecranat Cat.6,patchpanel-desktop-de-embedded-line-rj45-ecranat-cat-6,,default,,,,1
2979,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpanel Desktop gol pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",Patchpanel Desktop gol pentru module Schrack Format A (SFA) şi Schrack Format B (SFB),patchpanel-desktop-gol-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,0,2
2424,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)","Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",patchpaneluri-19-goale-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,3
