main_category,main_slug,root_term_id,root_name,root_slug,root_path,root_count,subtree_rows,subtree_count_sum,confidence,reason
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2914,"Dulapuri de cablare structurată de perete 10""",dulapuri-de-cablare-structurata-de-perete-10,"Dulapuri de cablare structurată de perete 10""",5,3,10,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,760,"Dulapuri de cablare structurată de perete, Dualbloc IP30",dulapuri-de-cablare-structurata-de-perete-dualbloc-ip30,"Dulapuri de cablare structurată de perete, Dualbloc IP30",6,3,12,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1466,"Dulapuri de cablare structurată de perete, Flatpack IP30",dulapuri-de-cablare-structurata-de-perete-flatpack-ip30,"Dulapuri de cablare structurată de perete, Flatpack IP30",4,2,8,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,314,"Dulapuri de cablare structurată de perete, Monobloc cu laterale detaşabile, IP30",dulapuri-de-cablare-structurata-de-perete-monobloc-cu-laterale-detasabile-ip30,"Dulapuri de cablare structurată de perete, Monobloc cu laterale detaşabile, IP30",35,4,70,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,56,"Dulapuri de cablare structurată de perete, Monobloc IP30",dulapuri-de-cablare-structurata-de-perete-monobloc-ip30,"Dulapuri de cablare structurată de perete, Monobloc IP30",10,3,20,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1314,"Dulapuri de cablare structurată pentru podea, demontabile, IP30 Seria DSZ",dulapuri-de-cablare-structurata-pentru-podea-demontabile-ip30-seria-dsz,"Dulapuri de cablare structurată pentru podea, demontabile, IP30 Seria DSZ",6,5,12,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,556,"Dulapuri de cablare structurată pentru podea, IP30 Seria DS",dulapuri-de-cablare-structurata-pentru-podea-ip30-seria-ds,"Dulapuri de cablare structurată pentru podea, IP30 Seria DS",53,12,106,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,560,"Dulapuri de cablare structurată pentru podea, IP54 Seria DSI",dulapuri-de-cablare-structurata-pentru-podea-ip54-seria-dsi,"Dulapuri de cablare structurată pentru podea, IP54 Seria DSI",13,6,26,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,749,Dulapuri de perete pentru cablare structurată 10” DTW,dulapuri-de-perete-pentru-cablare-structurata-10-dtw,Dulapuri de perete pentru cablare structurată 10” DTW,5,3,10,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,51,Dulapuri de perete pentru cablare structurată DTW 19'',dulapuri-de-perete-pentru-cablare-structurata-dtw-19,Dulapuri de perete pentru cablare structurată DTW 19'',108,19,347,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,312,Dulapuri de podea pentru cablare structurată S-RACK,dulapuri-de-podea-pentru-cablare-structurata-s-rack,Dulapuri de podea pentru cablare structurată S-RACK,49,15,98,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1247,Dulapuri de podea pentru server S-RACK,dulapuri-de-podea-pentru-server-s-rack,Dulapuri de podea pentru server S-RACK,7,5,14,high,keyword in root: server
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,203,"Dulapuri de sarcină grea pentru servere, IP30 Seria DSS",dulapuri-de-sarcina-grea-pentru-servere-ip30-seria-dss,"Dulapuri de sarcină grea pentru servere, IP30 Seria DSS",24,7,48,high,keyword in root: server
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,536,Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL,dulapuri-din-poliester-ranforsat-cu-fibra-de-sticla-maxipol,Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL,206,17,412,high,keyword in root: sat
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1081,Dulapuri pentru cablare structurată 19” S-RACK,dulapuri-pentru-cablare-structurata-19-s-rack,Dulapuri pentru cablare structurată 19” S-RACK,33,8,66,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,291,FTTH - Fiber To The Home,ftth-fiber-to-the-home,FTTH - Fiber To The Home,20,5,40,high,keyword in root: fiber
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1874,Gadgets,gadgets,Gadgets,0,1,0,high,exact: categorie IT
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1875,Gaming,gaming,Gaming,0,1,0,high,keyword in root: gaming
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2384,General,general,General,23,21,56,high,exact: telefonie/LSA/patching
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1876,Home &amp; Office,home-office,Home &amp; Office,0,1,0,high,exact: categorie IT
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1877,Innovative Appliances,innovative-appliances,Innovative Appliances,0,1,0,high,exact: categorie IT
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1878,IT Tech,it-tech,IT Tech,0,1,0,high,exact: categorie IT
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2801,LNB-uri,lnb-uri,LNB-uri,9,3,18,high,keyword in root: lnb
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,3128,Modular Devices,modular-devices,Modular Devices,1,2,2,medium,keyword in subtree: retea
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1113,Module,module,Module,26,13,62,medium,keyword in subtree: rj45
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,256,Module Multipriză IT METER LINE,module-multipriza-it-meter-line,Module Multipriză IT METER LINE,132,6,264,high,exact: PDU pentru rack/IT
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1400,"Module suport 19"" cu plastron şi şină pentru aparataj modular",module-suport-19-cu-plastron-si-sina-pentru-aparataj-modular,"Module suport 19"" cu plastron şi şină pentru aparataj modular",4,2,8,high,exact: suport 19 inch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,888,Multiswitchuri,multiswitchuri,Multiswitchuri,72,22,144,high,keyword in root: multiswitch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1883,Notebooks,notebooks,Notebooks,0,1,0,high,keyword in root: notebook
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2033,"Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N",outdoor-cables-12-24-fibres-with-steel-tape-armour-pe-85mm-3000n,"Outdoor Cables 12-24 Fibres with steel tape armour, PE, 8,5mm 3000N",0,4,0,medium,keyword in subtree: fiber
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,383,Patchcabluri,patchcabluri,Patchcabluri,50,5,107,high,keyword in root: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1343,Patchcabluri coaxiale,patchcabluri-coaxiale,Patchcabluri coaxiale,21,7,42,high,keyword in root: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,426,Patchcabluri cupru,patchcabluri-cupru,Patchcabluri cupru,283,11,566,high,keyword in root: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,955,Patchcabluri de cupru,patchcabluri-de-cupru,Patchcabluri de cupru,101,8,281,high,keyword in root: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,295,Patchcabluri de fibră optică,patchcabluri-de-fibra-optica,Patchcabluri de fibră optică,185,5,370,high,keyword in root: fibra optica
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,594,Patchpanel-uri,patchpanel-uri,Patchpanel-uri,21,15,42,high,keyword in root: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,148,Prize de date,prize-de-date,Prize de date,34,16,71,high,keyword in root: date
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1538,Protecții de rețea și sistem,protectii-de-retea-si-sistem,Protecții de rețea și sistem,1,2,2,high,keyword in root: retea
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,3238,Retelistica,retelistica-2,Retelistica,1032,10,2061,high,keyword in root: retelistica
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,648,Reţelistică. Accesorii calculatoare,retelistica-accesorii-calculatoare,Reţelistică. Accesorii calculatoare,47,5,94,high,keyword in root: retelistica
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,551,Server Enclosures CLASSIC 1200,server-enclosures-classic-1200,Server Enclosures CLASSIC 1200,15,10,60,high,keyword in root: server
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1605,Sisteme de cupri și fibră optică pentru centre de date,sisteme-de-cupri-si-fibra-optica-pentru-centre-de-date,Sisteme de cupri și fibră optică pentru centre de date,1,2,2,high,keyword in root: date
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1254,Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home,66,9,132,high,keyword in root: rack
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1750,Sistemul Modular S-JACK Cat.6a,sistemul-modular-s-jack-cat-6a,Sistemul Modular S-JACK Cat.6a,2,2,4,high,keyword in root: s jack
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,465,Sistemul preLink®,sistemul-prelink,Sistemul preLink®,13,3,26,medium,keyword in subtree: patch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1884,Smart Watches,smart-watches,Smart Watches,0,1,0,high,keyword in root: smart watches
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,252,SORAX Server Enclosure Series,sorax-server-enclosure-series,SORAX Server Enclosure Series,231,15,462,high,keyword in root: server
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,482,Switch-uri,switch-uri,Switch-uri,50,15,104,medium,keyword in subtree: poe
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,224,Telefonie,telefonie,Telefonie,150,4,300,high,keyword in root: telefonie
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2435,Tije rotunde,tije-rotunde,Tije rotunde,19,24,47,medium,keyword in subtree: rack
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,3140,"TOOLLESS LINE RJ45 Cat.6a 10GB, Cat.6, Cat.5e - sistem modular STP &amp; UTP",toolless-line-rj45-cat-6a-10gb-cat-6-cat-5e-sistem-modular-stp-utp,"TOOLLESS LINE RJ45 Cat.6a 10GB, Cat.6, Cat.5e - sistem modular STP &amp; UTP",1,2,2,high,keyword in root: rj45
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,2228,"Unităţi cu ventilatoare 19""",unitati-cu-ventilatoare-19,"Unităţi cu ventilatoare 19""",2,2,4,high,exact: ventilatie rack 19 inch
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,1907,Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW,unitati-de-ventilatie-pentru-dulapuri-de-perete-pentru-cablare-structurata-dtw,Unități de ventilație pentru dulapuri de perete pentru cablare structurată DTW,1,2,2,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,925,Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT,unitati-de-ventilatie-pentru-dulapuri-de-podea-pentru-cablare-structurata-dt,Unități de ventilație pentru dulapuri de podea pentru cablare structurată DT,22,5,51,high,keyword in root: cablare structurata
"Retelistica, date si telecomunicatii",retelistica-date-si-telecomunicatii,174,Uși pentru dulapuri de podea pentru cablare structurată DT,usi-pentru-dulapuri-de-podea-pentru-cablare-structurata-dt,Uși pentru dulapuri de podea pentru cablare structurată DT,54,12,108,high,keyword in root: cablare structurata
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,2334,Accesorii pentru detectoare de fum,accesorii-pentru-detectoare-de-fum,Accesorii pentru detectoare de fum,4,4,8,high,keyword in root: detectoare de fum
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,2023,"Apelare din toalete pentru persoane cu dizabilități, componente individuale",apelare-din-toalete-pentru-persoane-cu-dizabilitati-componente-individuale,"Apelare din toalete pentru persoane cu dizabilități, componente individuale",10,20,32,high,keyword in root: apelare
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,3193,Control acces,control-acces,Control acces,265,12,530,high,keyword in root: control acces
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,3196,Detectie efractie,detectie-efractie,Detectie efractie,360,14,720,high,keyword in root: detectie efractie
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,3200,Detectie incendiu,detectie-incendiu,Detectie incendiu,125,10,250,high,keyword in root: detectie incendiu
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,534,Detector de fum,detector-de-fum,Detector de fum,16,5,32,high,keyword in root: detector de fum
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,1593,"Fingerscanner xLine, for Flush-",fingerscanner-xline-for-flush,"Fingerscanner xLine, for Flush-",6,4,18,high,keyword in root: fingerscanner
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,2592,Instalații de apel SIGMA pentru persoane cu dizabilități,instalatii-de-apel-sigma-pentru-persoane-cu-dizabilitati,Instalații de apel SIGMA pentru persoane cu dizabilități,3,3,9,high,keyword in root: instalatii de apel
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,3206,Interfoane,interfoane,Interfoane,143,6,286,high,keyword in root: interfoane
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,1695,Security,security,Security,18,2,36,high,keyword in root: security
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,1037,Seturi de apelare din toalete dedicate persoanelor cu dizabilități,seturi-de-apelare-din-toalete-dedicate-persoanelor-cu-dizabilitati,Seturi de apelare din toalete dedicate persoanelor cu dizabilități,6,9,14,high,keyword in root: apelare
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,276,Sisteme cu scanare de amprentă,sisteme-cu-scanare-de-amprenta,Sisteme cu scanare de amprentă,8,3,16,high,keyword in root: scanare de amprenta
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,1994,Sisteme de control acces,sisteme-de-control-acces,Sisteme de control acces,4,2,8,high,keyword in root: control acces
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,2453,Sistemul de apelare asistente Mediopt Care,sistemul-de-apelare-asistente-mediopt-care,Sistemul de apelare asistente Mediopt Care,35,6,70,high,keyword in root: apelare
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,3188,Supraveghere video,supraveghere-video,Supraveghere video,977,14,1954,high,keyword in root: supraveghere video
"Securitate, detectie si control acces",securitate-detectie-si-control-acces,235,Video surveillance CCTV,video-surveillance-cctv,Video surveillance CCTV,38,8,76,high,keyword in root: video surveillance
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1545,Accesorii fotovoltaice,accesorii-fotovoltaice,Accesorii fotovoltaice,14,3,28,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,751,Accessories for E-mobility,accessories-for-e-mobility,Accessories for E-mobility,17,1,17,high,keyword in root: e mobility
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1010,Acumulatori de mare curent cu plumb,acumulatori-de-mare-curent-cu-plumb,Acumulatori de mare curent cu plumb,7,2,14,high,keyword in root: acumulatori
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,2442,Baterii,baterii-2,Baterii,10,4,20,high,keyword in root: baterii
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1181,Baterii și accesorii,baterii-si-accesorii,Baterii și accesorii,59,7,118,high,keyword in root: baterii
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1432,Billing Systems Austria,billing-systems-austria,Billing Systems Austria,2,1,2,high,exact: sisteme de billing/energie
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1223,C&amp;I storage systems,ci-storage-systems,C&amp;I storage systems,10,4,20,high,keyword in root: storage systems
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1844,Cabluri fotovoltaice,cabluri-fotovoltaice,Cabluri fotovoltaice,2,1,2,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1583,Cabluri pentru echipamente fotovoltaice,cabluri-pentru-echipamente-fotovoltaice,Cabluri pentru echipamente fotovoltaice,15,1,15,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,192,Cabluri pentru staţii de încărcare,cabluri-pentru-statii-de-incarcare,Cabluri pentru staţii de încărcare,9,3,18,high,keyword in root: statii de incarcare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1926,Charging poles PUBLIC 200,charging-poles-public-200,Charging poles PUBLIC 200,4,1,4,high,keyword in root: charging
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1276,Cofrete cu descărcătoare pentru instalaţii fotovoltaice,cofrete-cu-descarcatoare-pentru-instalatii-fotovoltaice,Cofrete cu descărcătoare pentru instalaţii fotovoltaice,7,2,14,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,463,Compensarea factorului de putere cu factor de amortizare 14%,compensarea-factorului-de-putere-cu-factor-de-amortizare-14,Compensarea factorului de putere cu factor de amortizare 14%,48,7,96,high,keyword in root: factorului de putere
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,408,Compensarea factorului de putere cu factor de amortizare 7%,compensarea-factorului-de-putere-cu-factor-de-amortizare-7,Compensarea factorului de putere cu factor de amortizare 7%,58,6,116,high,keyword in root: factorului de putere
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,741,Componente şi echipamente pentru compensarea factorului de putere,componente-si-echipamente-pentru-compensarea-factorului-de-putere,Componente şi echipamente pentru compensarea factorului de putere,16,3,32,high,keyword in root: factorului de putere
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1293,Conectori şi unelte pentru instalaţii fotovoltaice,conectori-si-unelte-pentru-instalatii-fotovoltaice,Conectori şi unelte pentru instalaţii fotovoltaice,23,1,23,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,3317,DC Ladestationen,dc-ladestationen,DC Ladestationen,7,4,14,high,keyword in root: ladestationen
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1198,Descărcătoare pentru instalaţii fotovoltaice - Photec,descarcatoare-pentru-instalatii-fotovoltaice-photec,Descărcătoare pentru instalaţii fotovoltaice - Photec,10,3,20,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,271,Grupuri și sisteme cu baterii centrale SECURO,grupuri-si-sisteme-cu-baterii-centrale-securo,Grupuri și sisteme cu baterii centrale SECURO,9,3,18,high,keyword in root: baterii
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,198,Invertoare,invertoare,Invertoare,44,5,88,high,keyword in root: invertoare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,58,Invertoare - Gama Fronius,invertoare-gama-fronius,Invertoare - Gama Fronius,69,11,138,high,keyword in root: invertoare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1382,Invertoare - Gama Kostal,invertoare-gama-kostal,Invertoare - Gama Kostal,5,3,10,high,keyword in root: invertoare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,385,Invertoare - Gama SAJ,invertoare-gama-saj,Invertoare - Gama SAJ,67,10,134,high,keyword in root: invertoare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,297,Invertoare - Gama SolaX,invertoare-gama-solax,Invertoare - Gama SolaX,112,16,224,high,keyword in root: invertoare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,2272,Invertoare fotovoltaice,invertoare-fotovoltaice,Invertoare fotovoltaice,17,2,34,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1356,"Kituri emergență, seturi LED retrofit și consumabile pentru baterii individuale",kituri-emergenta-seturi-led-retrofit-si-consumabile-pentru-baterii-individuale,"Kituri emergență, seturi LED retrofit și consumabile pentru baterii individuale",6,3,12,high,keyword in root: baterii
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,2320,Materiale pentru instalații fotovoltaice,materiale-pentru-instalatii-fotovoltaice,Materiale pentru instalații fotovoltaice,32,3,64,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,207,Mounting System Alumero,mounting-system-alumero,Mounting System Alumero,49,8,98,high,keyword in root: alumero
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,159,Mounting System Varista,mounting-system-varista,Mounting System Varista,58,10,116,high,keyword in root: varista
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1470,Panouri fotovoltaice,panouri-fotovoltaice,Panouri fotovoltaice,37,6,74,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,496,Power,power,Power,98,6,196,high,exact: PDU si UPS
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1914,Seria B - Comutatoare principale fotovoltaice,seria-b-comutatoare-principale-fotovoltaice,Seria B - Comutatoare principale fotovoltaice,2,3,4,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,3020,Seria KN - Comutatoare principale fotovoltaice,seria-kn-comutatoare-principale-fotovoltaice,Seria KN - Comutatoare principale fotovoltaice,1,2,2,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1102,Sisteme de Management al Energiei,sisteme-de-management-al-energiei,Sisteme de Management al Energiei,12,2,24,high,keyword in root: management al energiei
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,391,Sisteme de montaj fotovoltaic,sisteme-de-montaj-fotovoltaic,Sisteme de montaj fotovoltaic,34,3,68,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,2873,Sisteme de încălzire radiante,sisteme-de-incalzire-radiante,Sisteme de încălzire radiante,2,2,4,high,keyword in root: incalzire radiante
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,723,Sisteme fotovoltaice autonome Victron,sisteme-fotovoltaice-autonome-victron,Sisteme fotovoltaice autonome Victron,62,7,124,high,keyword in root: fotovolta
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,438,Software şi accesorii pentru UPS-uri,software-si-accesorii-pentru-ups-uri,Software şi accesorii pentru UPS-uri,17,19,40,high,keyword in root: ups
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,788,Staţii de încărcare electrice,statii-de-incarcare-electrice,Staţii de încărcare electrice,14,5,28,high,keyword in root: statii de incarcare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,605,Staţii de încărcare mobile,statii-de-incarcare-mobile,Staţii de încărcare mobile,7,1,7,high,keyword in root: statii de incarcare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1385,Staţii de încărcare pentru biciclete,statii-de-incarcare-pentru-biciclete,Staţii de încărcare pentru biciclete,3,1,3,high,keyword in root: statii de incarcare
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,1166,"UPS-uri Seria GENIO Eco, 600 VA - 3000 VA",ups-uri-seria-genio-eco-600-va-3000-va,"UPS-uri Seria GENIO Eco, 600 VA - 3000 VA",32,15,96,high,keyword in root: ups
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,142,"UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA",ups-uri-seria-genio-online-07-kva-20-kva,"UPS-uri Seria GENIO Online, 0,7 kVA - 20 kVA",85,17,279,high,keyword in root: ups
"Energie, UPS si fotovoltaice",energie-ups-si-fotovoltaice,116,Wallboxes PUBLIC Wall 2,wallboxes-public-wall-2,Wallboxes PUBLIC Wall 2,1,1,1,high,keyword in root: wallbox
